Pid,Uid,Catname,Region,Time,neighbors,forward_neighbors
38,"[1355, 664, 994, 1941, 339, 822, 413, 173, 1681, 1386, 630, 1602, 2087, 2034, 1925, 695, 1247, 303, 2076, 717, 395, 1285, 1267, 1314, 494, 1040, 124, 1595, 1454, 2005, 1086, 735, 507, 763, 148, 382, 1353, 869, 410, 538, 1594, 351, 1491, 122, 791, 1018, 218, 1041, 1142, 689, 1655, 951, 970, 63, 1236, 599, 645, 1965, 359, 767, 1372, 99, 415, 1242, 433, 2035, 793, 798, 14, 1099, 2104, 1863, 819, 426, 973, 341, 1522, 1570, 1148, 100, 96, 400, 1742, 1343, 1380, 1409, 357, 434, 1001, 1137, 2025, 1809, 1073, 2095, 142, 1686, 2107, 794, 271]",23,41,"[9, 11, 21, 22, 10, 13, 14, 17, 19, 0, 16, 18, 5, 20, 8, 15, 12, 6, 23, 7, 1]","[38, 3127, 177, 1286, 1128, 3466, 4204, 951, 2152, 885, 2564, 4086, 1516, 3137, 2354, 1655, 3935, 903, 2422, 4136, 786, 1964, 4406, 3686, 64, 3909, 4533, 495, 2386, 4255, 318, 3666, 461, 2771, 547, 783, 4267, 4716, 3402, 1611, 4366, 1999, 2406, 1716, 2337, 42, 3874, 2505, 362, 2644, 4287, 321, 2946, 4778, 3818, 504, 2639, 1532, 4410, 4449, 3388, 634, 2436, 1415, 2340, 2278, 1747, 996, 2563, 1265, 390, 1051, 2893, 992, 2429, 141, 1736, 198, 1969, 3232, 3876, 2875, 372, 1687, 2604, 3389, 2445, 2284, 4252, 910, 506, 167, 73, 639, 373, 1239, 113, 3593, 4759, 3856, 2693, 1982, 2844, 2652, 3077, 3599, 3850, 4805, 2598, 3546, 4433, 3441, 1675, 81, 2292, 1754, 4904, 4188, 583, 2062, 761, 4305, 160, 4726, 4274, 3299, 89, 4751, 845, 1266, 1196, 744, 4689, 2608, 940, 1390, 1620, 4861, 680, 4744, 3110, 1014, 4780, 3800, 1070, 1363, 3209, 930, 869, 3270, 300, 1064, 623, 49, 2971, 1753, 1232, 765, 2399, 2557, 2254, 3907, 574, 3662, 3408, 2501, 3150, 916, 4225, 2375, 2580, 3442, 3301, 3053, 3011, 423, 3445, 3568, 231, 1783, 3050, 4718, 2145, 2988, 2766, 4771, 2933, 8, 88, 2421, 482, 3601, 2878, 1284, 2240, 3938, 2794, 3922, 2795, 1935, 4915, 2723, 459, 2668, 1306, 588, 2306, 1758, 1682, 411, 2479, 4886, 4844, 242, 35]","[38, 177, 3127, 1286, 1128, 3466, 951, 2564, 2354, 4204, 3137, 903, 885, 1655, 2152, 4136, 4086, 1964, 3686, 786, 3935, 4267, 318, 461, 2422, 495, 3666, 64, 2771, 1516, 3909, 2386, 4287, 2946, 783, 3388, 2337, 547, 1051, 2893, 992, 362, 2429, 3402, 3232, 2875, 4778, 1687, 2406, 2284, 910, 167, 4366, 73, 4406, 639, 504, 373, 1239, 3593, 3856, 2693, 2652, 3599, 4805, 1716, 1675, 1754, 634, 4904, 583, 1415, 761, 4726, 2340, 3299, 89, 845, 1747, 4689, 996, 4861, 3874, 2639, 680, 2505, 4744, 3110, 1014, 4780, 3800, 2278, 4533, 1363, 390, 4449, 300, 623, 49, 2971, 1265, 765, 2557, 3907, 3662, 3408, 2501, 4255, 4225, 3301, 2563, 3011, 3568, 141, 1783, 4718, 2145, 2988, 4771, 198, 2933, 8, 88, 1969, 321, 3601, 1611, 2878, 372, 2795, 4716, 459, 1736, 1306, 3389, 1758, 411, 2445, 4886, 35]"
39,"[390, 1134, 184, 1198, 971, 1403, 1629, 525, 1125, 1393]",72,26,"[14, 13, 12, 15, 16, 18, 11, 17, 10, 19]","[2626, 1784, 416, 3067, 4716, 4545, 39, 2137, 3446, 1508, 786, 1716, 2199, 618, 2914, 2400, 3456, 2308, 2429, 2058]","[1784, 416, 2626, 3067, 4716, 3446, 2137, 39, 1508, 4545, 786, 2914, 2400, 3456, 2308, 2429]"
40,"[1217, 313, 1627, 1789, 118, 410, 1879, 15, 1690, 947, 811, 833, 1399, 1424, 485, 57, 2065, 1801, 340, 360, 1519]",23,50,"[8, 9, 14, 10, 15, 17, 12, 0, 7, 16, 11, 13, 21, 19, 18, 20, 23, 22]","[3644, 459, 4385, 40, 198, 4683, 411, 3595, 177, 679, 2181, 2044, 4716, 2972, 3226, 1991, 2723, 3772, 2129, 3359, 1368, 786, 1986, 901, 4847, 1003, 4889, 3127, 595, 4334, 3599, 2358, 2102, 3803, 4098, 461, 4262, 1309, 4768, 534]","[3644, 4385, 459, 40, 198, 411, 4683, 3595, 2181, 679, 3359, 4847, 177, 1003, 3127, 3599, 2972, 2358, 1991, 461, 3772, 4262, 3226, 534]"
41,"[389, 767, 926, 941, 1829, 1155, 149, 1782, 1007, 1095, 1698, 168, 1409, 1953, 615, 930, 1424]",78,57,"[11, 13, 17, 18, 14, 8, 12, 20, 10, 15, 19, 9, 7, 16]","[4341, 3466, 425, 1196, 2157, 171, 2760, 1559, 342, 1246, 154, 301, 1399, 1645, 2206, 2288, 3678, 41, 415, 2663, 2925, 1162, 4337, 3589, 3698, 4375, 2771, 4410, 4636, 2162, 2414, 3818, 3890, 126, 3184, 1655, 3189, 1887, 4718, 767, 4833, 635, 4513, 4783]","[425, 3466, 4341, 301, 1559, 1196, 2288, 154, 2157, 2760, 2925, 3698, 2771, 1246, 1645, 4410, 1399, 2162, 3678, 41, 2206, 2663, 126, 1162, 4337, 1887, 767, 3589, 4513, 4783]"
42,"[1572, 858, 2087, 1124, 1892, 2035, 2034, 621, 239, 843, 675, 676, 1041, 1606, 2047, 1669, 728, 1297, 928, 244, 1494, 417, 526, 1306, 399, 1627, 1599, 1942, 18, 1690, 1018, 410, 1695, 1182, 961, 2027, 1496, 152, 1256, 763, 45, 1279, 291, 1372, 1917, 854, 1844, 791, 1568, 1692, 946, 400, 833, 1298, 1096, 575, 1346, 906, 1598, 222, 515, 751, 1979, 1641, 481, 142, 720, 972, 1634, 1333]",23,40,"[15, 16, 9, 12, 13, 18, 19, 6, 22, 8, 21, 17, 23, 0, 14, 10, 20, 7, 11, 1]","[42, 1964, 372, 411, 177, 692, 36, 3170, 2742, 461, 1453, 3375, 786, 1953, 1716, 2264, 783, 459, 1969, 2284, 2947, 2724, 1146, 4768, 3466, 2254, 4716, 3766, 2097, 2337, 1542, 166, 38, 2429, 2340, 3205, 4357, 624, 3127, 3441, 849, 4383, 3091, 323, 2943, 4114, 3186, 361, 1456, 2897, 3404, 2761, 2780, 1644, 4915, 2652, 1028, 2278, 4298, 4433, 4627, 3831, 726, 1463, 2843, 1999, 1585, 3750, 1265, 1051, 1859, 1655, 3151, 2800, 3958, 3120, 4337, 3494, 1908, 4406, 4124, 3802, 3891, 4422, 2921, 3464, 368, 3618, 3150, 3550, 4670, 3930, 3301, 2950, 3778, 4625, 2644, 309, 2155, 3011, 4147, 933, 3162, 1266, 3505, 3319, 151, 3496, 4074, 3960, 2555, 1755, 4136, 1385, 2320, 4035, 3122, 167, 4371, 607, 186, 3739, 3850, 425, 4123, 3029, 280, 559]","[42, 1964, 411, 372, 2742, 3170, 1453, 36, 177, 461, 1953, 3375, 786, 692, 1716, 2264, 783, 1969, 4716, 3466, 3766, 2337, 1146, 4768, 459, 38, 2947, 3441, 166, 2097, 2429, 2943, 4357, 2724, 4114, 361, 2340, 624, 4298, 4433, 3127, 2843, 3750, 1051, 1859, 1542, 1655, 2800, 849, 1908, 4124, 3802, 3091, 3205, 323, 3930, 3301, 309, 4147, 3186, 1266, 3505, 151, 1456, 2284, 1755, 2320, 3404, 2761, 4371, 186, 2254, 3739, 3850, 1644, 425, 4123, 3029]"
43,[1349],39,16,"[18, 19, 21, 20, 7]","[3076, 3471, 3947, 4896, 2215, 65, 2654, 2889, 2549, 2060, 786, 1638, 3578, 940]","[3076, 4896, 3947, 2654, 2549, 786, 1638, 3578, 65]"
44,"[1282, 311, 1208]",103,7,"[10, 9, 11, 16, 8, 15, 18]","[444, 4891, 3455, 2306, 1477, 3592, 4101, 177, 1716, 3067, 3197, 4352, 3869, 3431, 3223, 4337, 1383]","[4891, 2306, 1477, 3455, 444, 177, 3592, 4101, 3223, 1383]"
45,"[931, 37, 1213, 1144, 1774, 1714, 1802, 1662, 1152, 937, 860, 52, 1697, 716, 413, 1970, 1832, 636, 879, 1615, 1620, 2078, 1312, 1883, 310, 764, 876, 1110, 572, 1244, 1738, 13, 1594, 374, 546, 239, 1416, 2006, 1701]",52,16,"[8, 20, 10, 21, 18, 12, 6, 22, 16, 17, 19, 23, 14, 11, 9, 13, 15]","[45, 3840, 3462, 2277, 4821, 2195, 1784, 4591, 1380, 2314, 534, 2698, 4547, 3029, 1039, 4716, 4765, 3674, 252, 2457, 1665, 2598, 1286, 3981, 2559, 1017, 250, 2603, 177, 2059, 9, 4280, 786, 3872, 1102, 3058, 4894, 2618, 2763, 3657, 218, 2972, 3623, 671, 1754, 388, 3397, 204, 4769, 1920, 2391, 2204, 4415, 1716, 2956, 3830, 3963, 1429, 1806, 3656, 2584, 685, 119, 894, 3699, 2429, 1111, 2744, 926, 3635, 3392, 3848, 884, 1808, 1292, 2274, 797, 1492, 2958, 3172, 1436, 1594, 4288, 4552, 1442, 4293, 4442, 3620, 2779, 3390, 2560, 3182, 469, 1747, 3701, 1621, 2278, 3292, 3888, 750]","[3840, 45, 2195, 2277, 1784, 1380, 3462, 4821, 4716, 534, 4547, 3674, 2314, 1665, 1039, 4591, 4280, 3657, 2972, 671, 1754, 1286, 204, 4769, 2391, 3981, 1716, 2956, 3963, 1806, 3656, 685, 119, 2429, 2559, 1017, 926, 2698, 3392, 3848, 1808, 797, 250, 2958, 2603, 177, 4288, 1442, 4765, 2059, 3620, 2457, 3182, 786, 1747, 3701, 1621, 3292, 750]"
46,"[1792, 405, 906]",30,58,"[16, 20, 9, 15, 13, 14, 12]","[430, 202, 4716, 2516, 3294, 2837, 3666, 3217, 36, 4776]","[202, 4716, 430, 3294, 3666, 36]"
47,"[613, 112, 399, 1018, 1415]",21,18,"[20, 18, 8, 11, 9, 15, 19, 14]","[1891, 2429, 880, 3252, 3178, 710, 967, 2736, 4514, 1402, 1145, 3703, 2541, 4618, 2246, 503, 4422]","[1891, 880, 3178, 710, 3252, 1402, 967, 1145, 3703, 2541, 2246, 4422]"
48,"[647, 597, 473, 1113, 52, 633, 463, 143, 908, 655, 1460, 339, 457, 222, 1437, 1887, 1403, 1576, 252, 325, 1111, 1684, 648, 879, 1702, 309, 1662, 786, 698, 905, 841, 996, 822, 575, 1902, 1339, 2002, 1079, 158, 559, 355, 1054, 76, 1221, 950, 57, 758, 1335, 915, 734, 778, 1715, 1164, 218, 1450, 1247, 928, 1785, 1146, 1117, 1001, 2048, 94, 1621, 555, 584, 1176, 1864, 572, 946, 1318, 408, 343, 1944, 344, 1116, 670, 937, 1703, 1995, 321, 122, 764, 1976, 1244, 1835, 766, 178, 967, 1172, 1813, 340, 372, 1983, 438, 400, 852, 142, 336, 2006, 1125, 1736, 1465, 1784, 1065, 477, 924, 989, 1594, 485, 456, 1416, 1915, 629, 1257, 173, 1690, 1110, 934]",52,16,"[14, 23, 11, 19, 22, 18, 16, 10, 17, 15, 20, 13, 12, 8, 21, 7, 9]","[4591, 2844, 321, 4552, 1716, 786, 1039, 48, 2391, 2429, 3098, 314, 1662, 3556, 2200, 1476, 3812, 2270, 1313, 2591, 1057, 3896, 2399, 4715, 4933, 4716, 177, 2425, 1665, 3990, 4051, 4, 1822, 3127, 989, 642, 419, 3431, 3530, 1784, 1323, 3317, 2393, 3243, 250, 2763, 2776, 2195, 1906, 4274, 1753, 3958, 4544, 2411, 2640, 585, 2340, 2312, 2186, 3238, 165, 2608, 80, 2580, 4475, 930, 195, 3546, 742, 1920, 3594, 3599, 2993, 168, 1442, 1223, 2753, 1650, 1723, 4337, 3807, 4297, 669, 3720, 1070, 2969, 3397, 3072, 3831, 394, 4928, 4701, 1912, 3855, 2956, 1878, 3441, 1908, 4365, 1325, 1808, 3200, 1950, 4818, 619, 2170, 459, 78, 534, 1254, 2711, 2361, 4568, 2278, 1265, 3171, 788, 735, 4547, 2380, 2843, 4293, 4771, 803, 701, 4614, 4056, 1321, 2042, 4465, 1038, 1747, 4345, 1324, 1687, 3339, 474, 716, 3840, 3644, 1699, 4192, 660, 750, 940, 2040, 753, 4187, 992, 285, 601, 3521, 2598, 3803, 882, 914, 3394, 2337]","[4591, 4552, 2391, 2429, 2844, 786, 48, 1716, 2591, 3896, 4715, 4933, 4716, 1039, 1662, 3990, 2270, 3098, 4, 3556, 1313, 1057, 642, 2200, 321, 1476, 314, 177, 1323, 2425, 1665, 2763, 2776, 2195, 1906, 2411, 585, 2340, 165, 3127, 80, 742, 1920, 3599, 168, 1723, 3807, 4297, 3431, 419, 3397, 1784, 1822, 1912, 3855, 989, 4365, 1325, 3200, 4818, 4051, 3812, 78, 1254, 788, 2380, 4293, 803, 701, 1321, 2042, 1747, 1324, 3339, 3840, 4192, 2393, 3243, 750, 2040, 4187, 992, 285, 601, 3521, 2598, 3803, 3394, 2337]"
49,"[462, 804, 994, 137, 1465, 1437, 1311, 1704, 1768]",52,5,"[9, 18, 22, 10, 8, 11, 12, 23, 15, 21, 20, 19, 16, 17, 6, 14]","[49, 4056, 742, 2084, 1393, 532, 3002, 177, 258, 1370, 1861, 3610, 771, 3601, 2815, 450, 243, 3195, 2429, 1990, 461, 324, 411, 940, 38, 3127, 15, 2971, 4456, 3917, 1763, 4140, 1871, 3039, 2906]","[49, 4056, 742, 3002, 2084, 1393, 177, 1370, 3601, 243, 1990, 1861, 940, 771, 258, 3127, 2971, 3917, 532, 450, 3195, 1763, 4140, 1871, 2906]"
50,[1190],60,16,"[18, 20, 19]","[3521, 786, 2993]",[3521]
51,"[881, 1795, 920, 822, 1047, 219, 653, 683, 1251, 1659]",23,46,"[13, 18, 16, 9, 14, 2, 12, 20, 8, 17, 19, 21, 15]","[2590, 51, 1184, 876, 1716, 806, 4402, 1625, 716, 940, 577, 4124, 3225, 1266, 4612, 841, 4170, 1499, 4640, 1185, 3180, 4506, 3401, 487, 1738, 2322, 363, 2399, 4557, 271, 1025, 786]","[876, 2590, 51, 1716, 1184, 940, 577, 4124, 1266, 4402, 1499, 1185, 3180, 716, 1738, 363, 2399, 271, 786, 806]"
52,[1013],96,26,"[14, 8, 12, 4, 3, 11, 2, 23, 17, 19, 13, 5, 10, 20, 9]","[3279, 52, 2124, 1900, 862, 2713]","[3279, 52, 2124, 2713, 1900]"
53,"[1956, 1515, 2103, 450, 928, 271, 1105, 58, 1083, 576, 1949, 949, 1475, 84, 618, 711, 1462, 845, 953, 405, 1006, 1692, 1905, 211, 760, 1642]",23,18,"[8, 12, 11, 14, 9, 18, 15, 21, 16, 17, 20, 7, 6, 2, 19, 0]","[53, 1285, 2414, 3802, 177, 1070, 4295, 2246, 503, 2468, 4087, 2429, 3717, 1637, 3833, 863, 3898, 4618, 2580, 4796, 4570, 4264, 2657, 869, 372, 4770, 2532, 1287, 992, 175, 349, 1819, 2723, 3921, 3268, 2713, 4298, 2610, 4771, 3270, 1075, 1283, 397, 3143, 2392, 3811, 3364, 2337, 4509, 2828, 3359, 88, 3916, 4861]","[53, 4295, 177, 2468, 1070, 3802, 503, 1637, 1285, 2246, 2414, 3898, 2580, 4570, 4087, 2657, 372, 3717, 992, 1819, 2723, 2713, 2610, 4771, 1075, 1283, 2392, 3364, 4509, 3916]"
54,"[1219, 463, 1178, 1976]",21,18,"[22, 20, 21, 23, 1, 12, 0, 13, 19, 11, 16, 7, 8, 17, 18, 15, 10, 14, 9]","[4527, 401, 1566, 54, 4274, 3244, 177, 1222, 422, 3530, 1470, 4056, 121, 3958, 2988, 1545, 1442, 3091, 591, 2337, 3223, 2767, 2476, 4196, 4256, 4805, 786, 1383, 2787, 4661, 2621, 574, 1784, 2924, 1716, 144, 219, 2429, 3067, 4716, 3301, 3431, 3319, 1265, 4715, 4123, 3029]","[4527, 1566, 401, 4274, 54, 177, 3244, 1222, 422, 3530, 3958, 4056, 2988, 3091, 2337, 121, 2767, 4805, 1470, 1383, 4661, 574, 1784, 144, 219, 2429, 3067, 4716, 3431, 1265, 4715, 4123]"
55,"[1223, 746]",13,17,"[23, 19, 18, 8, 20, 10, 7, 12, 6, 21]","[2311, 2843, 2322, 3836, 3760, 2156, 1013, 3355, 291, 4024, 2275, 786, 1259, 1173]","[2843, 2311, 3836, 2156, 2322, 1013, 3760, 786, 1259, 1173]"
56,[294],133,5,"[16, 18, 12, 10, 15, 17, 14]","[4255, 1281, 3402, 3231, 445, 1981, 4328, 4225, 2981, 1754, 4778, 177, 2429]","[3402, 3231, 1281, 1981, 4328, 1754, 4255, 4778, 177, 2429]"
57,"[473, 1699, 2055, 387, 1065, 49, 1175, 109, 1717, 623, 1736]",89,5,"[19, 11, 20, 16, 18, 12, 15]","[177, 73, 1762, 2608, 4437, 2201, 2512, 2752, 172, 3599, 4837, 786, 1608, 916, 1622, 595, 4017, 4435, 4696]","[73, 177, 2512, 2752, 3599, 4837, 1608, 1622, 4017, 2608, 4696]"
58,"[912, 2020, 1477, 69, 310]",23,24,"[11, 8, 9, 19, 15, 21]","[1266, 1654, 569, 456, 519, 783, 4499, 167, 940, 1716]","[1654, 1266, 456, 519, 783, 569, 4499, 167, 940, 1716]"
59,"[313, 1960, 1601, 1046, 757, 18, 1164, 832, 420, 1244]",135,42,"[10, 3, 17, 12, 18, 19, 15, 16, 11]","[4716, 4050, 1747, 786, 579, 242, 757, 132, 1306, 1498, 4279, 1784, 2644, 177, 1360, 4237]","[4716, 4050, 579, 132, 1498, 2644, 4237]"
60,"[194, 1452, 1112]",1,16,"[23, 6, 17, 7, 18, 19]","[60, 4682, 2277, 4415, 3963, 4714, 4028, 3081, 2715, 3000, 3423, 4779, 362, 167, 2059]","[60, 4682, 2277, 4415, 2715, 3000, 4779, 362, 4714, 167]"
61,"[1555, 1174, 1846, 1135, 1412, 749, 963, 158]",67,5,"[18, 21, 23, 13, 20, 17]","[1442, 3094, 61, 2538, 3869, 1654, 2762, 1193, 2429, 4810, 4407, 4256]","[1442, 1654, 2762, 2429, 61, 3094, 4810, 4256]"
62,"[112, 451, 1001, 1764, 391, 1196, 1562, 1915, 1164, 2082, 1503, 1366, 416, 2088, 1010, 698, 29, 1044, 1421, 913, 1056, 1728, 735, 239, 1577, 1110, 2036, 14, 27, 2098, 411]",167,42,"[8, 14, 15, 12, 17, 13, 18, 21, 23, 20, 22, 10, 19, 16, 1, 6, 0]","[4716, 62, 177, 1784, 2711, 1683, 4280, 1975, 1636, 3231, 386, 2278, 3712, 4279, 731, 765, 786, 1969, 2723, 2429, 251, 2972, 373, 3207, 2921, 1039, 3021, 3098, 1233, 368, 802, 36, 2322, 3568, 1543, 1519, 1062, 362, 2859, 3466, 202, 1429, 4685, 2595, 2713, 884, 1090, 2199, 4050, 1941, 1218, 1387, 1370, 683, 4625, 1594, 242, 3789, 1608, 4345, 1266, 3765]","[4716, 62, 177, 3231, 765, 786, 1969, 2723, 1975, 2278, 386, 373, 3207, 1683, 2711, 368, 2322, 1543, 4279, 1519, 362, 2972, 202, 731, 4685, 2595, 1039, 1784, 2199, 4050, 1941, 3712, 1387, 4625, 1594, 242, 2429, 1636, 4280, 1608, 1266]"
63,"[625, 1821, 75, 2071, 1954, 1449, 665, 1979]",63,53,"[14, 16, 18, 19, 21, 17, 12]","[2118, 4293, 992, 542, 3662, 1899, 4466, 4449, 2618, 4900, 2776, 3958, 1808, 4625, 3961]","[4293, 992, 542, 1899, 4449, 2618, 2776, 3958, 1808, 3961]"
64,"[324, 473, 1911, 998, 822, 507, 1236, 1665, 760, 1681, 1594, 467, 1012, 14, 1112, 382, 149, 2035, 869, 262, 1660, 777, 1953, 1777, 831, 1984, 733, 415, 1410, 389, 1099, 2002, 1453, 763, 629, 1809, 1591, 1462, 2028, 765, 1602, 10, 400]",23,8,"[19, 8, 18, 10, 9, 14, 11, 22, 0, 21, 13, 17, 15, 23, 7, 16, 20, 12]","[64, 1415, 89, 4751, 3466, 177, 3886, 2251, 2564, 669, 2771, 3874, 2248, 38, 3127, 3599, 4366, 4746, 4716, 1528, 2604, 1070, 4348, 1363, 4406, 1655, 4718, 1753, 2598, 1969, 425, 2766, 1981, 3706, 3404, 211, 4652, 1555, 2702, 4870, 1193, 4918, 4419, 1020, 4341, 4886, 3778, 362, 2133, 1747, 3441, 1644, 3818, 1466, 2994, 141, 1578, 497, 28, 2851, 372, 2429, 2649, 3635, 2534, 1979, 1390, 2309, 1517, 783, 2195, 2284, 3898, 716, 1559, 4543, 4437, 207, 2993, 4540, 1861, 3935]","[64, 89, 1415, 3886, 3466, 2248, 4751, 2251, 177, 38, 3874, 2564, 669, 4746, 3127, 3599, 4366, 1070, 1363, 1655, 2604, 4718, 2771, 1969, 2766, 1981, 3706, 211, 4348, 1528, 2702, 1193, 4419, 1020, 4886, 2133, 1747, 3818, 2994, 497, 28, 2429, 1390, 1517, 4716, 1753, 1559, 4437, 2993, 4540, 3935]"
65,"[1349, 1580]",12,53,"[8, 11, 12, 17, 16]","[3224, 3947, 2215, 3471, 2889, 43, 382, 1425, 315, 881, 940, 2053, 1467, 2060, 786, 1716, 1023, 4278]","[2215, 3471, 3224, 3947, 2889, 382, 1425, 315, 43, 881, 2053, 1467, 786, 1716, 4278]"
66,"[1972, 86, 1741, 516, 415, 1984, 1744, 1774, 986, 588, 647, 462, 1054, 696, 572, 1887, 358, 1643, 206, 272, 2007, 1734, 942, 1389, 196]",23,16,"[8, 9, 18, 19, 14, 21, 23, 16, 12, 7, 20, 11, 10, 22, 13, 15]","[66, 2551, 1716, 2050, 4475, 3710, 786, 1425, 3085, 3762, 2455, 3776, 1712, 4591, 167, 3958, 1499, 853, 2228, 219, 3846, 3917, 2012, 2200, 2065, 3172, 999, 2942, 944, 648, 2379, 1567, 1034, 1539, 362, 4301, 2096, 3018, 3500, 3595, 2622, 1863, 3707, 2698, 469, 1578, 1014, 3330, 4887, 1730, 1243, 4805, 975, 3251, 2083, 3954, 4771]","[66, 1716, 1425, 2050, 2551, 3085, 167, 3710, 1499, 853, 786, 3846, 2012, 3776, 1712, 3172, 2455, 944, 4591, 3958, 1567, 1034, 362, 4301, 3595, 2622, 1863, 3707, 469, 1578, 1014, 4887, 1730, 1243, 4805, 3251, 3762, 4771]"
67,[458],60,30,"[9, 10, 20, 0, 18, 1, 8, 22]","[980, 1403, 2456, 4709, 147, 1329, 4881, 3295, 2390, 855, 1069, 2065, 1076, 1993, 1112, 885, 2310, 4386]","[980, 1403, 147, 2456, 4709, 855, 1076, 3295, 1112, 885, 1329, 4881]"
68,"[113, 1470, 2054]",1,39,"[7, 19, 14, 20, 8, 0, 16, 5, 12, 23]","[2893, 4403, 68, 3916, 4061, 2834, 2826, 2921, 1808, 4494]","[2893, 4061, 68, 2826, 4403, 4494]"
69,"[1646, 1046]",13,51,"[17, 18, 19, 16]","[3556, 502, 4648, 2411, 2270, 3799, 1961, 4087, 972]","[3556, 2270, 1961, 4087]"
70,"[1437, 1696, 1578, 1312, 546, 1282, 353, 900]",23,5,"[7, 16, 0, 19, 21, 8, 10, 6, 20, 18, 17]","[3869, 162, 1193, 2564, 1442, 70, 2007, 3466, 177, 3375, 1284, 1716, 372, 2248, 422, 444, 4544, 3833, 1763, 3394, 1070, 4056]","[162, 3869, 1193, 70, 2007, 2564, 3375, 1716, 372, 2248, 3466, 444, 3833, 3394, 4056, 177]"
71,"[1453, 1304, 2025]",32,16,"[7, 22, 8, 17]","[4292, 249, 372, 2083, 1815, 3219, 1207, 2988, 3073, 4050]","[4292, 1815, 3219, 2988, 4050]"
72,"[2105, 2043, 372, 965, 1953, 1158]",49,21,"[13, 12, 14, 15, 10, 18, 11]","[2598, 3307, 72, 4523, 2323, 4716, 4889, 317, 1274, 1214, 568, 2637]","[2598, 3307, 72, 4716, 1274, 568, 2637]"
73,"[1474, 121, 1166, 49, 392, 330, 1128, 929, 1417, 663, 2075, 532, 704, 1228, 531, 1671, 1077, 1002, 730, 1801, 712, 618, 633, 268, 2074, 668, 1376, 1669, 122, 734, 1657, 386, 796, 967, 68, 720, 2, 994, 199, 1186, 460, 935, 415, 1635, 1012, 660, 1579, 1033, 585, 1784, 2000, 1055, 487, 924, 1558, 310, 861, 2100, 839, 1049, 1415]",52,5,"[8, 13, 19, 22, 12, 18, 20, 9, 11, 23, 17, 21, 14, 16, 7, 15, 6, 10, 0]","[3127, 2129, 913, 4437, 3381, 177, 402, 73, 703, 3503, 3556, 1281, 504, 4348, 2702, 4038, 2062, 83, 77, 3344, 2318, 2608, 281, 3466, 4261, 654, 57, 3232, 1762, 1716, 620, 4320, 2251, 1737, 2029, 3737, 4275, 2723, 783, 3624, 422, 3874, 456, 1634, 1608, 2398, 285, 4806, 3441, 36, 1692, 3755, 3907, 3530, 1964, 198, 2315, 574, 3026, 2279, 1640, 1758, 1899, 1122, 825, 2937, 2366, 4778, 943, 38, 2227, 2859, 318, 914, 4818, 2383, 3132, 4703, 2097, 3061, 4847, 4337, 3609, 1216, 3404, 606, 252, 4861, 4177, 4105, 4716, 4757, 1506, 3599, 3053, 1082, 1499, 1875, 2145, 250, 1784, 3963, 4828, 1023, 1366, 1478, 728, 2073, 1900, 734, 992, 2294, 2965, 762, 2327, 1335, 3335, 3666, 3347, 2429, 1815, 2057, 2598, 4858, 4652, 3389, 4771, 2171, 551, 319, 2074, 79, 2436, 1655, 4056, 765, 3284, 1955, 1266, 1549, 89, 4552, 1265, 4160, 2250, 88, 172, 4053, 4055, 3722, 4449, 3083, 1979, 611]","[3127, 913, 2129, 4437, 3381, 73, 177, 703, 3556, 3503, 4348, 1281, 402, 3344, 2251, 2608, 83, 2062, 2723, 422, 1762, 3737, 4275, 4038, 2315, 3026, 57, 1758, 1899, 825, 654, 2366, 620, 943, 4320, 1716, 2859, 318, 4818, 2383, 4703, 2097, 3061, 456, 3609, 1216, 504, 3404, 252, 1608, 4105, 2398, 1506, 281, 285, 2318, 2029, 4806, 1875, 3466, 1784, 4828, 1366, 2702, 36, 728, 1692, 734, 992, 2965, 2327, 1335, 4858, 551, 319, 79, 2436, 1655, 4056, 4261, 1737, 3284, 1955, 3907, 783, 1266, 89, 3530, 4552, 2250, 172, 4055, 1979, 1964]"
74,[57],134,35,"[23, 0, 1, 22, 14]","[1311, 1759, 4716, 2811, 2429, 2658, 3912, 4050, 765]","[1311, 4716, 2429, 3912, 1759]"
75,"[1620, 683, 1462, 785, 1161, 994, 1218, 368, 799, 749, 670, 1861, 1317, 1437, 707]",4,5,"[18, 16, 23, 13, 17, 9, 14, 12, 22, 19]","[177, 2969, 4716, 172, 1380, 406, 765, 534, 3547, 11, 2608, 1762, 3503, 4432, 2355, 4847, 898, 3937, 3916, 2595, 1653, 1763, 308, 4334, 3556, 916]","[177, 1380, 2969, 406, 3547, 2608, 3503, 2355, 898, 3916, 1653, 308, 4334, 916, 4716]"
76,"[347, 268]",63,23,"[14, 19, 18, 17, 16]","[1838, 2131, 3695, 4670, 765, 222, 2429, 3223, 89, 4303, 2702]","[2131, 3695, 2429, 4670, 4303, 1838]"
