Uid,Pid,Catname,Region,Time
643,1559,99,84,2012-04-04 10:28
227,2187,89,77,2012-04-04 10:31
400,1549,54,53,2012-04-04 10:35
776,910,105,15,2012-04-04 10:38
563,1232,156,38,2012-04-04 10:38
309,370,54,54,2012-04-04 10:43
151,396,127,31,2012-04-04 10:44
151,545,171,31,2012-04-04 10:44
31,1583,170,84,2012-04-04 10:44
23,815,161,38,2012-04-04 10:45
563,2657,156,38,2012-04-04 10:45
439,1953,36,68,2012-04-04 10:46
563,460,153,38,2012-04-04 10:47
98,2414,54,84,2012-04-04 10:49
550,444,54,41,2012-04-04 10:51
98,2394,92,84,2012-04-04 10:51
563,154,54,38,2012-04-04 10:52
98,813,122,84,2012-04-04 10:53
654,513,156,72,2012-04-04 10:54
96,2759,72,62,2012-04-04 10:54
346,2649,170,86,2012-04-04 10:54
654,2060,106,72,2012-04-04 10:54
465,1590,174,38,2012-04-04 10:55
93,2710,170,84,2012-04-04 10:55
69,697,54,38,2012-04-04 10:55
98,746,54,84,2012-04-04 10:55
69,822,11,38,2012-04-04 10:58
607,1875,170,38,2012-04-04 10:58
490,525,5,4,2012-04-04 10:59
96,2686,72,86,2012-04-04 11:01
96,1456,153,86,2012-04-04 11:01
84,221,48,46,2012-04-04 11:02
151,2264,127,41,2012-04-04 11:03
503,323,115,77,2012-04-04 11:06
611,1904,72,17,2012-04-04 11:11
694,155,132,45,2012-04-05 00:12
439,2734,151,68,2012-04-04 11:13
327,1791,9,84,2012-04-04 11:17
318,1724,127,48,2012-04-04 11:31
64,482,142,17,2012-04-04 11:33
634,2097,54,84,2012-04-04 11:35
611,2572,88,56,2012-04-04 11:35
439,163,120,43,2012-04-04 11:37
229,17,153,38,2012-04-04 11:38
204,632,5,48,2012-04-04 11:38
84,1599,48,46,2012-04-04 11:41
770,1759,93,17,2012-04-04 11:42
298,715,115,11,2012-04-04 11:51
634,1034,24,84,2012-04-04 11:53
589,1689,118,84,2012-04-04 11:59
627,1350,87,38,2012-04-04 12:01
122,2105,170,84,2012-04-04 12:06
84,2431,110,46,2012-04-04 12:06
178,1482,174,38,2012-04-04 12:06
36,3,115,4,2012-04-04 12:06
620,1275,170,25,2012-04-04 12:08
359,113,67,41,2012-04-04 12:11
797,122,106,55,2012-04-04 12:12
204,2680,5,48,2012-04-04 12:16
204,2448,113,48,2012-04-04 12:18
204,2303,156,48,2012-04-04 12:20
45,1161,63,38,2012-04-04 12:22
400,2009,166,53,2012-04-04 12:23
104,200,39,23,2012-04-04 12:24
626,1311,54,49,2012-04-04 12:27
614,2143,153,56,2012-04-04 12:28
359,613,67,41,2012-04-04 12:29
434,2196,114,38,2012-04-04 12:29
538,1361,127,5,2012-04-04 12:32
120,2594,11,38,2012-04-04 12:32
242,1115,131,84,2012-04-04 12:37
251,1619,13,62,2012-04-04 12:37
257,1268,54,84,2012-04-04 12:37
511,1982,137,38,2012-04-04 12:38
411,2427,157,84,2012-04-04 12:41
64,2053,93,17,2012-04-04 12:41
736,973,113,22,2012-04-04 12:43
553,1670,132,45,2012-04-04 12:46
666,1936,5,86,2012-04-04 12:48
117,800,11,7,2012-04-04 12:51
140,435,174,84,2012-04-04 12:52
112,998,134,9,2012-04-04 12:54
242,1259,54,84,2012-04-04 12:54
359,2460,72,84,2012-04-04 12:59
21,1758,135,41,2012-04-04 12:59
112,2295,63,9,2012-04-04 13:00
218,356,63,38,2012-04-04 13:02
298,451,115,11,2012-04-04 13:02
533,2645,112,86,2012-04-04 13:03
196,1893,9,23,2012-04-04 13:04
335,2111,105,18,2012-04-04 13:05
335,198,126,23,2012-04-04 13:05
128,1157,134,17,2012-04-04 13:05
335,503,75,23,2012-04-04 13:07
363,1823,88,17,2012-04-04 13:08
524,820,61,7,2012-04-04 13:15
104,898,114,23,2012-04-04 13:15
418,2676,50,57,2012-04-04 13:21
641,1773,123,84,2012-04-04 13:21
257,2108,109,41,2012-04-04 13:23
257,547,92,41,2012-04-04 13:23
418,2071,50,57,2012-04-04 13:24
442,1617,11,38,2012-04-04 13:27
269,2045,35,15,2012-04-04 13:27
316,2257,35,17,2012-04-04 13:28
490,1408,127,51,2012-04-04 13:29
306,2212,110,84,2012-04-04 13:33
667,455,166,84,2012-04-04 13:35
204,2754,156,84,2012-04-04 13:38
117,487,92,5,2012-04-04 13:43
157,1994,72,48,2012-04-04 13:43
157,1869,127,48,2012-04-04 13:43
157,2355,72,48,2012-04-04 13:45
295,2195,54,56,2012-04-04 13:45
418,1663,172,38,2012-04-04 13:46
430,432,170,38,2012-04-04 13:51
157,741,156,56,2012-04-04 13:54
733,1842,115,38,2012-04-04 13:55
666,1282,142,86,2012-04-04 13:55
561,435,174,84,2012-04-04 13:56
439,2731,12,50,2012-04-04 13:57
247,1779,50,46,2012-04-04 13:59
304,2794,25,17,2012-04-04 14:00
422,1501,86,77,2012-04-04 14:04
503,2006,153,77,2012-04-04 14:04
503,1067,115,77,2012-04-04 14:04
157,1063,156,56,2012-04-04 14:05
463,1854,157,38,2012-04-04 14:05
74,690,88,5,2012-04-04 14:07
335,201,115,23,2012-04-04 14:10
98,2406,16,84,2012-04-04 14:12
204,504,156,17,2012-04-04 14:14
729,356,63,38,2012-04-04 14:15
120,1173,49,38,2012-04-04 14:15
204,1477,174,17,2012-04-04 14:16
204,2518,141,17,2012-04-04 14:18
554,603,54,38,2012-04-04 14:20
403,1179,20,63,2012-04-04 14:20
61,2140,14,56,2012-04-04 14:21
403,2211,20,63,2012-04-04 14:21
403,373,32,63,2012-04-04 14:22
403,580,63,63,2012-04-04 14:22
75,1823,88,17,2012-04-04 14:22
75,313,156,17,2012-04-04 14:22
197,2227,54,38,2012-04-04 14:24
550,444,54,41,2012-04-04 14:24
49,1100,94,84,2012-04-04 14:24
46,975,153,38,2012-04-04 14:30
98,813,122,84,2012-04-04 14:30
299,2145,72,68,2012-04-04 14:31
611,2257,35,17,2012-04-04 14:33
439,108,170,61,2012-04-04 14:34
104,2783,94,23,2012-04-04 14:41
597,530,54,33,2012-04-04 14:42
63,1264,72,38,2012-04-04 14:42
797,1222,106,5,2012-04-04 14:42
346,325,5,86,2012-04-04 14:42
119,1047,11,84,2012-04-04 14:43
442,764,87,38,2012-04-04 14:43
75,2725,156,38,2012-04-04 14:44
442,772,115,38,2012-04-04 14:44
574,133,153,86,2012-04-04 14:44
761,1352,5,48,2012-04-04 14:44
558,1773,123,84,2012-04-04 14:45
299,1873,72,6,2012-04-04 14:45
405,2382,31,17,2012-04-04 14:46
157,391,9,26,2012-04-04 14:48
351,722,39,38,2012-04-04 14:49
666,2035,14,38,2012-04-04 14:49
563,616,136,38,2012-04-04 14:49
144,1176,156,25,2012-04-04 14:52
54,2225,63,34,2012-04-04 14:56
701,2398,55,38,2012-04-04 14:56
709,626,55,84,2012-04-04 14:57
144,2542,156,62,2012-04-04 14:58
797,122,106,55,2012-04-04 15:02
151,2635,174,31,2012-04-04 15:03
701,1389,72,38,2012-04-04 15:04
370,893,135,9,2012-04-04 15:08
608,2167,63,38,2012-04-04 15:09
792,1686,170,84,2012-04-04 15:11
553,1908,28,21,2012-04-04 15:11
738,283,5,15,2012-04-04 15:11
464,2095,156,34,2012-04-04 15:11
464,2790,153,34,2012-04-04 15:11
608,1590,174,38,2012-04-04 15:12
312,230,74,51,2012-04-04 15:17
783,2270,166,38,2012-04-04 15:18
312,2580,54,51,2012-04-04 15:18
608,1860,11,38,2012-04-04 15:18
216,2007,54,84,2012-04-04 15:19
574,76,5,88,2012-04-04 15:20
740,1461,5,70,2012-04-04 15:23
309,1547,63,54,2012-04-04 15:34
701,1340,87,17,2012-04-04 15:34
104,1640,125,23,2012-04-04 15:34
309,2032,58,54,2012-04-04 15:34
666,1978,122,38,2012-04-04 15:35
58,322,54,84,2012-04-04 15:36
251,2512,135,86,2012-04-04 15:38
439,2731,12,50,2012-04-04 15:41
608,1482,174,38,2012-04-04 15:42
628,1514,54,17,2012-04-04 15:42
678,424,63,17,2012-04-04 15:43
130,1490,5,33,2012-04-04 15:44
645,1264,72,38,2012-04-04 15:44
305,2020,110,56,2012-04-04 15:44
74,800,11,7,2012-04-04 15:45
98,2536,104,84,2012-04-04 15:45
623,652,9,5,2012-04-04 15:45
478,591,54,84,2012-04-04 15:45
478,970,170,84,2012-04-04 15:46
555,101,174,38,2012-04-04 15:49
229,1590,174,38,2012-04-04 15:49
31,1071,120,84,2012-04-04 17:27
761,2355,72,48,2012-04-04 17:31
785,936,156,84,2012-04-04 17:34
626,2076,106,84,2012-04-04 17:36
335,2109,5,41,2012-04-04 17:37
86,347,156,17,2012-04-04 17:40
167,2597,88,38,2012-04-04 17:42
703,793,156,17,2012-04-04 17:42
298,1110,75,11,2012-04-04 17:43
298,715,115,11,2012-04-04 17:43
783,850,72,54,2012-04-04 18:45
391,2290,122,86,2012-04-04 18:47
268,1451,170,38,2012-04-04 18:47
84,1415,5,46,2012-04-04 18:47
753,220,170,17,2012-04-04 18:48
104,1543,174,23,2012-04-04 18:48
761,2450,156,81,2012-04-04 18:51
660,2228,122,17,2012-04-04 18:51
603,2460,72,84,2012-04-04 18:53
61,2176,5,34,2012-04-04 18:54
403,2716,74,63,2012-04-04 18:54
403,792,69,63,2012-04-04 18:55
533,1646,5,81,2012-04-04 18:55
467,937,35,18,2012-04-04 19:01
678,1050,14,17,2012-04-04 19:02
608,1856,11,17,2012-04-04 19:02
626,1459,122,67,2012-04-04 19:05
467,1781,63,18,2012-04-04 19:06
264,1312,153,38,2012-04-04 19:06
89,1377,164,38,2012-04-04 19:19
805,1362,156,74,2012-04-04 19:19
175,2031,94,17,2012-04-04 19:19
47,1728,172,28,2012-04-04 19:20
309,1582,156,84,2012-04-04 19:22
309,1389,72,38,2012-04-04 19:22
404,692,153,86,2012-04-04 19:23
634,2095,156,34,2012-04-04 19:27
109,1964,128,48,2012-04-04 19:31
612,1138,115,11,2012-04-04 19:31
69,2064,172,38,2012-04-04 19:32
563,1006,27,38,2012-04-04 19:32
625,1867,106,8,2012-04-04 19:33
112,2471,5,74,2012-04-04 19:35
112,520,5,74,2012-04-04 19:35
467,518,33,18,2012-04-04 19:36
520,1226,87,9,2012-04-04 19:36
520,1332,5,66,2012-04-04 19:37
694,688,94,84,2012-04-05 08:37
550,258,135,56,2012-04-04 19:37
140,804,170,84,2012-04-04 19:38
736,1950,171,80,2012-04-04 19:38
61,1116,106,86,2012-04-04 19:39
606,47,103,10,2012-04-04 19:41
125,624,63,46,2012-04-04 19:43
713,818,15,38,2012-04-04 19:44
596,1482,174,38,2012-04-04 19:46
412,1672,9,15,2012-04-04 19:50
298,1110,75,11,2012-04-04 19:51
792,1125,122,84,2012-04-04 19:52
694,388,94,64,2012-04-05 08:55
204,1803,171,17,2012-04-04 19:55
204,504,156,17,2012-04-04 19:56
264,127,63,38,2012-04-04 19:57
563,962,11,38,2012-04-04 19:58
606,2348,148,10,2012-04-04 20:00
606,2781,174,10,2012-04-04 20:00
708,816,153,48,2012-04-04 20:00
625,2017,5,53,2012-04-04 20:02
305,635,156,38,2012-04-04 20:09
317,2665,122,5,2012-04-04 20:09
422,2454,170,9,2012-04-04 20:09
58,2776,174,84,2012-04-04 20:10
61,2096,106,86,2012-04-04 20:12
76,183,157,84,2012-04-04 20:14
805,1087,156,74,2012-04-04 20:16
563,2657,156,38,2012-04-04 20:18
204,2151,127,54,2012-04-04 20:18
204,1829,153,48,2012-04-04 20:19
478,2460,72,84,2012-04-04 20:20
204,227,80,54,2012-04-04 20:20
701,2398,55,38,2012-04-04 20:22
563,1232,156,38,2012-04-04 20:23
370,2049,135,9,2012-04-05 04:18
797,1629,106,1,2012-04-05 04:41
650,648,156,63,2012-04-05 04:47
797,2569,65,55,2012-04-05 04:53
327,1827,108,30,2012-04-05 04:57
797,122,106,55,2012-04-05 05:03
206,1850,72,68,2012-04-05 05:19
626,1882,122,67,2012-04-05 05:38
206,658,72,84,2012-04-05 05:39
650,1095,136,84,2012-04-05 05:39
490,525,5,4,2012-04-05 05:49
667,558,137,84,2012-04-05 05:53
703,1428,5,62,2012-04-05 06:07
748,1384,113,81,2012-04-05 06:12
665,1857,109,17,2012-04-05 06:13
665,1261,54,17,2012-04-05 06:13
665,1348,54,17,2012-04-05 06:14
665,2324,87,17,2012-04-05 06:14
748,667,85,81,2012-04-05 06:16
327,1818,72,63,2012-04-05 06:19
107,1849,67,17,2012-04-05 06:24
625,946,106,9,2012-04-05 06:24
748,1384,113,81,2012-04-05 06:26
715,953,153,81,2012-04-05 06:27
715,1065,109,84,2012-04-05 06:28
327,2698,156,48,2012-04-05 06:28
162,496,129,43,2012-04-05 06:31
634,1795,156,34,2012-04-05 06:33
708,173,156,48,2012-04-05 06:33
797,2188,170,81,2012-04-05 06:34
626,1178,106,67,2012-04-05 06:35
606,2041,110,10,2012-04-05 06:52
247,695,127,70,2012-04-05 06:52
107,1565,11,17,2012-04-05 06:54
606,1056,129,10,2012-04-05 06:58
515,1593,67,38,2012-04-05 06:58
109,1724,127,48,2012-04-05 06:59
109,1964,128,48,2012-04-05 06:59
109,2718,5,48,2012-04-05 07:00
109,1357,105,48,2012-04-05 07:00
109,2092,63,48,2012-04-05 07:00
109,5,171,48,2012-04-05 07:00
58,878,58,58,2012-04-05 07:01
785,2039,153,55,2012-04-05 07:01
58,1022,72,58,2012-04-05 07:02
708,1484,27,17,2012-04-05 07:04
125,619,78,4,2012-04-05 07:04
748,439,163,81,2012-04-05 07:07
555,101,174,38,2012-04-05 07:08
327,2723,156,84,2012-04-05 07:09
731,620,170,38,2012-04-05 07:10
524,738,127,7,2012-04-05 07:41
524,252,106,7,2012-04-05 07:41
563,1456,153,86,2012-04-05 07:43
429,2798,171,41,2012-04-05 07:45
429,1317,127,41,2012-04-05 07:45
429,892,171,41,2012-04-05 07:46
563,2424,127,86,2012-04-05 07:46
58,658,72,84,2012-04-05 07:47
563,1611,156,86,2012-04-05 07:48
524,2110,5,7,2012-04-05 07:48
524,1993,5,7,2012-04-05 07:48
626,1906,110,49,2012-04-05 07:49
76,1274,87,38,2012-04-05 07:49
626,349,77,49,2012-04-05 07:50
607,1875,170,38,2012-04-05 07:52
411,2644,129,4,2012-04-05 07:52
550,444,54,41,2012-04-05 07:54
611,1957,115,56,2012-04-05 07:55
61,2176,5,34,2012-04-05 07:56
785,904,156,55,2012-04-05 07:58
411,1569,156,4,2012-04-05 07:59
407,805,5,86,2012-04-05 08:00
407,622,156,86,2012-04-05 08:00
407,602,49,86,2012-04-05 08:00
407,184,5,86,2012-04-05 08:00
205,1972,54,62,2012-04-05 08:01
466,608,153,88,2012-04-05 08:01
63,1264,72,38,2012-04-05 08:02
466,615,87,88,2012-04-05 08:02
295,2771,58,56,2012-04-05 08:03
561,533,156,84,2012-04-05 08:06
533,748,115,84,2012-04-05 08:07
703,2581,156,62,2012-04-05 08:07
309,832,5,17,2012-04-05 08:08
196,1893,9,23,2012-04-05 08:09
402,176,54,84,2012-04-05 08:10
169,93,72,25,2012-04-06 08:51
497,658,72,84,2012-04-06 09:05
120,275,85,38,2012-04-06 09:09
673,858,127,20,2012-04-06 09:09
709,719,142,29,2012-04-06 09:12
86,347,156,17,2012-04-06 09:14
86,1742,54,17,2012-04-06 09:18
86,199,54,17,2012-04-06 09:18
268,2795,63,38,2012-04-06 09:19
309,2205,156,54,2012-04-06 09:21
309,1547,63,54,2012-04-06 09:22
497,2181,54,84,2012-04-06 09:23
497,538,54,84,2012-04-06 09:23
403,1179,20,63,2012-04-06 09:25
403,2760,95,63,2012-04-06 09:25
403,2211,20,63,2012-04-06 09:26
729,2522,94,84,2012-04-06 09:30
61,1249,110,86,2012-04-06 09:36
409,2079,120,84,2012-04-06 09:38
503,1430,127,18,2012-04-06 09:38
503,198,126,23,2012-04-06 09:40
104,43,99,23,2012-04-06 09:41
503,503,75,23,2012-04-06 09:42
783,1232,156,38,2012-04-06 09:53
61,653,110,86,2012-04-06 09:53
783,2270,166,38,2012-04-06 09:54
309,157,54,54,2012-04-06 09:56
748,873,113,19,2012-04-06 10:03
709,992,51,74,2012-04-06 10:05
563,1456,153,86,2012-04-06 10:06
722,21,93,52,2012-04-06 10:09
563,2424,127,86,2012-04-06 10:09
563,1611,156,86,2012-04-06 10:11
120,1493,99,38,2012-04-06 10:13
120,2600,99,38,2012-04-06 10:25
49,1021,99,41,2012-04-06 10:27
634,1188,54,84,2012-04-06 10:28
61,1362,156,74,2012-04-06 10:29
563,1232,156,38,2012-04-06 10:29
84,726,174,46,2012-04-06 10:32
519,764,87,38,2012-04-06 10:33
519,2517,54,38,2012-04-06 10:33
620,1558,110,17,2012-04-06 10:33
620,1507,110,17,2012-04-06 10:34
519,1117,11,38,2012-04-06 10:34
620,1157,134,17,2012-04-06 10:34
88,2750,58,84,2012-04-06 10:37
88,2514,123,84,2012-04-06 10:37
489,1464,65,81,2012-04-06 10:39
84,1057,27,46,2012-04-06 10:43
104,1543,174,23,2012-04-06 10:45
84,2115,142,46,2012-04-06 10:46
797,2301,120,56,2012-04-06 10:48
96,2759,72,62,2012-04-06 10:52
178,1496,88,4,2012-04-06 10:57
49,352,42,41,2012-04-06 10:58
50,1160,122,38,2012-04-06 11:12
612,2552,115,11,2012-04-06 11:16
96,2460,72,84,2012-04-06 11:16
729,1670,132,45,2012-04-06 11:30
204,632,5,48,2012-04-06 11:35
204,1310,5,48,2012-04-06 11:35
634,1034,24,84,2012-04-06 11:41
104,1072,122,23,2012-04-06 11:42
169,1955,46,17,2012-04-06 11:48
31,483,27,84,2012-04-06 12:02
31,1008,63,84,2012-04-06 12:03
720,2558,5,33,2012-04-06 12:05
204,2680,5,48,2012-04-06 12:13
31,1071,120,84,2012-04-06 12:14
489,423,87,81,2012-04-06 12:14
722,937,35,18,2012-04-06 12:17
722,1781,63,18,2012-04-06 12:18
555,101,174,38,2012-04-06 12:23
538,1361,127,5,2012-04-06 12:24
120,403,11,38,2012-04-06 12:24
637,933,48,84,2012-04-06 12:25
487,208,31,38,2012-04-06 12:31
119,1047,11,84,2012-04-06 12:35
167,2161,35,7,2012-04-06 12:36
119,627,11,84,2012-04-06 12:37
204,2151,127,54,2012-04-06 20:14
289,710,11,56,2012-04-06 20:15
204,227,80,54,2012-04-06 20:15
802,2099,143,38,2012-04-06 20:16
126,2805,170,38,2012-04-06 20:17
488,1684,133,38,2012-04-06 20:17
811,1347,170,46,2012-04-06 20:19
627,472,127,86,2012-04-07 08:29
175,2559,11,38,2012-04-07 08:32
644,269,65,81,2012-04-07 08:35
119,300,170,38,2012-04-07 08:38
151,2018,16,31,2012-04-07 08:40
11,129,174,56,2012-04-07 08:41
180,845,5,51,2012-04-07 08:42
555,101,174,38,2012-04-07 08:46
370,2049,135,9,2012-04-07 08:46
783,337,156,54,2012-04-07 08:46
783,243,93,54,2012-04-07 08:46
783,385,153,38,2012-04-07 08:47
84,2431,110,46,2012-04-07 08:47
783,2582,156,17,2012-04-07 08:48
797,122,106,55,2012-04-07 08:55
608,2272,156,62,2012-04-07 08:55
163,877,120,53,2012-04-07 09:01
644,2701,156,84,2012-04-07 09:03
644,71,33,84,2012-04-07 09:05
673,1162,170,67,2012-04-07 09:05
673,1554,170,67,2012-04-07 09:06
335,1469,54,74,2012-04-07 09:06
746,2250,11,81,2012-04-07 09:09
416,1511,13,61,2012-04-07 09:12
673,107,170,67,2012-04-07 09:13
783,1232,156,38,2012-04-07 09:15
783,2270,166,38,2012-04-07 09:15
292,2296,174,33,2012-04-07 09:16
292,1183,134,33,2012-04-07 09:17
561,533,156,84,2012-04-07 09:19
151,2647,171,31,2012-04-07 09:19
104,1966,99,23,2012-04-07 09:19
182,1082,54,84,2012-04-07 09:20
124,2549,170,38,2012-04-07 09:22
151,495,106,31,2012-04-07 09:26
251,2178,63,74,2012-04-07 09:27
805,658,72,84,2012-04-07 09:28
709,719,142,29,2012-04-07 09:29
729,2522,94,84,2012-04-07 09:30
151,1534,171,65,2012-04-07 09:31
650,648,156,63,2012-04-07 09:31
805,892,171,41,2012-04-07 09:32
608,1170,74,84,2012-04-07 09:34
404,692,113,86,2012-04-07 09:38
151,2261,171,9,2012-04-07 09:43
684,1195,174,17,2012-04-07 09:43
151,1471,16,23,2012-04-07 09:45
151,22,35,23,2012-04-07 09:45
805,1309,132,36,2012-04-07 09:46
175,2805,170,38,2012-04-07 09:46
708,1419,5,48,2012-04-07 09:54
84,726,174,46,2012-04-07 09:58
748,667,85,81,2012-04-07 10:00
151,595,165,23,2012-04-07 10:00
104,200,39,23,2012-04-07 10:01
612,1138,115,11,2012-04-07 10:03
612,2552,115,11,2012-04-07 10:03
84,1057,27,46,2012-04-07 10:04
84,2115,142,46,2012-04-07 10:09
741,51,5,70,2012-04-07 10:13
702,1586,156,5,2012-04-07 10:14
538,96,5,5,2012-04-07 10:14
538,1361,127,5,2012-04-07 10:14
538,2016,5,5,2012-04-07 10:16
317,848,2,38,2012-04-07 10:19
611,2310,152,20,2012-04-07 10:23
650,1095,136,84,2012-04-07 10:23
49,1443,27,41,2012-04-07 10:23
709,992,51,74,2012-04-07 10:31
88,1717,129,84,2012-04-07 10:36
88,2514,123,84,2012-04-07 10:37
275,2064,172,38,2012-04-07 10:38
251,2512,135,86,2012-04-07 10:39
169,1955,46,17,2012-04-07 10:40
574,2466,170,84,2012-04-07 10:43
178,2636,46,84,2012-04-07 10:47
611,49,156,17,2012-04-07 10:49
669,2411,35,66,2012-04-07 10:51
84,119,5,46,2012-04-07 10:55
324,585,5,23,2012-04-07 11:01
611,1904,72,17,2012-04-07 11:09
327,2015,174,30,2012-04-07 11:13
176,521,94,84,2012-04-07 11:17
563,1155,5,86,2012-04-07 11:28
611,1957,115,56,2012-04-07 11:28
611,763,156,56,2012-04-07 11:29
729,1670,132,45,2012-04-07 11:30
54,2299,87,34,2012-04-07 11:35
496,517,54,17,2012-04-07 11:49
637,2584,53,56,2012-04-07 11:51
291,2419,122,38,2012-04-07 11:51
104,2783,94,23,2012-04-07 11:52
682,221,48,46,2012-04-07 11:58
555,1161,63,38,2012-04-07 12:00
418,1161,63,38,2012-04-07 12:00
720,937,35,18,2012-04-07 12:02
275,2178,63,74,2012-04-07 12:09
529,2776,174,84,2012-04-07 12:10
511,2377,22,38,2012-04-07 12:14
497,1344,171,40,2012-04-07 12:15
701,1340,87,17,2012-04-07 12:19
342,932,159,60,2012-04-07 12:20
702,1026,5,5,2012-04-07 12:23
731,620,170,38,2012-04-07 12:34
167,2702,155,5,2012-04-07 12:35
269,1757,5,19,2012-04-07 12:38
27,1546,135,22,2012-04-07 12:38
591,100,54,31,2012-04-07 12:39
740,1345,5,70,2012-04-07 12:40
372,378,112,46,2012-04-07 12:40
538,1980,5,5,2012-04-07 12:40
740,894,5,70,2012-04-07 12:42
289,710,11,56,2012-04-07 12:42
324,585,5,23,2012-04-07 12:43
179,2752,5,69,2012-04-07 12:45
104,898,114,23,2012-04-07 12:45
179,1174,50,82,2012-04-07 12:45
179,210,63,82,2012-04-07 12:45
305,635,156,38,2012-04-07 12:46
82,689,5,52,2012-04-07 12:48
31,1583,170,84,2012-04-07 12:49
305,2068,170,34,2012-04-07 12:49
27,1418,5,85,2012-04-07 12:54
255,465,135,63,2012-04-07 12:56
511,1093,18,38,2012-04-07 12:57
561,1622,174,84,2012-04-07 12:58
321,1309,132,36,2012-04-07 13:02
31,573,65,38,2012-04-07 13:03
656,767,63,81,2012-04-07 13:03
403,1179,20,63,2012-04-07 13:03
596,2106,55,84,2012-04-07 13:04
301,1293,106,84,2012-04-07 13:04
596,1497,11,84,2012-04-07 13:04
246,81,123,17,2012-04-07 13:04
814,1078,5,47,2012-04-07 13:05
403,2760,95,63,2012-04-07 13:06
403,2211,20,63,2012-04-07 13:06
403,373,32,63,2012-04-07 13:06
748,873,113,19,2012-04-07 13:08
298,1669,115,65,2012-04-07 13:08
611,2257,35,17,2012-04-07 13:10
538,1361,127,5,2012-04-07 13:11
538,96,5,5,2012-04-07 13:12
538,1620,77,5,2012-04-07 13:12
574,570,19,84,2012-04-07 13:13
176,2292,159,84,2012-04-07 13:15
550,378,112,46,2012-04-07 13:20
740,1934,5,70,2012-04-07 13:21
740,1075,61,70,2012-04-07 13:22
740,2545,5,70,2012-04-07 13:22
268,1527,22,56,2012-04-07 13:30
84,1793,48,46,2012-04-07 13:32
329,1242,137,38,2012-04-07 13:32
611,2310,152,20,2012-04-07 13:32
426,2662,48,84,2012-04-07 13:34
63,2086,5,5,2012-04-07 13:36
591,933,48,84,2012-04-07 13:37
439,2734,151,68,2012-04-07 13:40
104,43,99,23,2012-04-07 13:40
362,2418,54,83,2012-04-07 13:40
501,1748,170,38,2012-04-07 13:42
571,917,170,86,2012-04-07 13:43
170,897,5,52,2012-04-07 13:43
544,841,11,38,2012-04-07 13:45
643,605,46,84,2012-04-07 13:48
176,265,137,84,2012-04-07 13:49
269,2281,134,56,2012-04-07 13:51
176,297,46,84,2012-04-07 13:52
124,574,170,38,2012-04-07 13:52
292,110,170,18,2012-04-07 13:54
728,1896,56,38,2012-04-07 13:55
61,2285,74,86,2012-04-07 14:00
678,445,5,9,2012-04-07 14:00
678,1457,122,9,2012-04-07 14:01
212,679,170,38,2012-04-07 14:01
82,912,112,68,2012-04-07 14:03
738,283,5,15,2012-04-07 14:04
84,1599,48,46,2012-04-07 14:15
511,773,31,38,2012-04-07 14:16
728,2270,166,38,2012-04-07 14:18
416,85,5,61,2012-04-07 14:19
403,2186,61,63,2012-04-07 14:19
735,2768,111,38,2012-04-07 14:20
503,1604,127,33,2012-04-07 14:20
495,1298,112,38,2012-04-07 14:20
171,2004,11,5,2012-04-07 14:21
104,1640,125,23,2012-04-07 14:22
158,837,123,38,2012-04-07 14:23
625,1438,5,8,2012-04-07 14:27
69,1873,72,6,2012-04-07 14:29
346,2649,170,86,2012-04-07 14:29
418,1482,174,38,2012-04-07 14:29
729,1425,149,38,2012-04-07 14:30
84,1415,5,46,2012-04-07 14:33
137,2624,5,22,2012-04-07 14:34
814,1135,72,47,2012-04-07 14:35
487,432,170,38,2012-04-07 14:36
338,709,127,22,2012-04-07 14:36
561,1293,106,84,2012-04-07 14:38
544,2662,48,84,2012-04-07 14:39
289,2788,133,84,2012-04-07 14:40
731,517,54,17,2012-04-07 14:43
77,1293,106,84,2012-04-07 14:43
439,2734,151,68,2012-04-07 14:45
469,2293,135,84,2012-04-07 14:50
281,1303,94,84,2012-04-07 14:52
516,2145,72,68,2012-04-07 14:52
460,1781,63,18,2012-04-07 14:52
130,1490,5,33,2012-04-07 14:55
811,395,87,38,2012-04-07 14:57
766,2383,5,45,2012-04-07 15:00
104,1543,174,23,2012-04-07 15:00
533,2027,156,81,2012-04-07 15:02
218,2093,24,84,2012-04-07 15:03
752,1482,174,38,2012-04-07 15:03
405,1372,170,56,2012-04-07 15:06
158,127,63,38,2012-04-07 15:08
207,446,122,38,2012-04-07 15:10
516,1873,72,6,2012-04-07 15:10
13,106,5,31,2012-04-07 15:11
84,2379,5,46,2012-04-07 15:11
683,1662,63,17,2012-04-07 15:12
90,1240,171,14,2012-04-07 15:13
766,1924,5,45,2012-04-07 15:13
814,2145,72,68,2012-04-07 15:14
678,158,72,12,2012-04-07 15:14
104,2619,94,23,2012-04-07 15:16
702,1777,72,56,2012-04-07 15:17
583,1482,174,38,2012-04-07 15:20
814,912,112,68,2012-04-07 15:21
620,1826,171,13,2012-04-07 15:21
766,2288,5,45,2012-04-07 15:22
748,1805,5,19,2012-04-07 15:23
611,2019,135,20,2012-04-07 15:24
