Pid,Uid,Catname,Region,Time,neighbors,forward_neighbors
97,"[99, 678, 174, 112, 755, 278, 647, 392]",33,74,"[0, 21, 18, 11, 20, 17, 19]","[520, 2403, 152, 97, 660, 1823, 2696, 1684, 2149, 2471, 998, 1539, 913, 234, 1317, 188, 2396, 2257, 1746, 1457, 445]","[2696, 2149, 2471, 998, 913, 2403, 1317, 188, 152, 97, 1746, 445, 660]"
98,"[139, 304, 462, 794, 765, 269, 758, 710, 314, 505, 14, 585, 636, 95, 688, 288, 466, 778, 586, 561]",12,84,"[17, 20, 3, 7, 8, 15, 16, 6, 14, 19, 10, 18, 21, 13, 11]","[1641, 1364, 2640, 1141, 933, 560, 328, 1721, 2618, 1998, 2101, 553, 2483, 1860, 2577, 1601, 1268, 814, 1740, 1103, 8, 93, 1306, 2723, 428, 533, 1360, 1566, 178, 2737, 2710, 2556, 1420, 1875, 1100, 582, 111]","[1364, 933, 1141, 560, 328, 2101, 2483, 1601, 814, 2640, 1103, 8, 1721, 2723, 428, 2618, 1566, 1998, 2737, 2556, 1641, 1875, 582, 111]"
99,"[320, 636, 799, 207, 251]",134,74,"[11, 17, 16, 20, 21, 15, 10, 18]","[363, 168, 1190, 1726, 2737, 1851, 2633, 2512, 2506, 2525]","[168, 1726, 2737, 1851, 2512, 1190, 2506]"
100,[591],54,31,"[12, 14, 13, 9, 10, 8, 16, 22, 21, 7]","[2792, 1426, 1091, 928, 1975, 933, 1841, 2788, 676, 2547, 2034, 1978, 761, 892, 2119, 855]","[2792, 1426, 933, 1841, 892, 1091, 855, 1975]"
101,"[544, 555, 178, 548, 268, 59, 121, 748, 315, 488, 592, 69, 183, 660, 68, 200, 89, 244, 666, 608, 747, 307, 63, 373, 791, 87, 78, 511, 635, 351, 14, 119, 652, 156, 264, 140, 21, 297, 397, 567, 561, 739, 693, 469, 266, 742, 637, 677, 807, 356, 609, 685, 442, 260, 455, 509, 426, 440, 90, 189, 717, 680, 638]",174,38,"[14, 18, 7, 9, 15, 12, 8, 16, 6, 13, 11, 19, 20, 17, 10, 23, 5, 22, 2, 3, 4, 0]","[101, 2669, 460, 2035, 390, 779, 191, 443, 228, 356, 1590, 601, 2776, 1002, 2460, 1161, 2036, 983, 658, 2805, 620, 2681, 491, 1739, 515, 1093, 2410, 2107, 1847, 2756, 1069, 2486, 1829, 1877, 1849, 1191, 1956, 2251, 146, 2662, 2539, 1068, 2070, 2050, 2297, 1105, 2791, 127, 2686, 281, 1798, 50, 2196, 1944, 1264, 841, 2597, 2194, 2446, 1020, 2618, 855, 1047, 239, 137, 2581, 81, 2084, 435, 2795, 53, 1502, 433, 77, 2577, 1446, 1667, 818, 960, 1285, 1910, 2590, 183, 2308, 2101, 1483, 400, 2483, 1728, 722, 2722, 1230, 1800, 1133, 775, 2772, 162, 1009, 772, 2145, 1873, 2219, 594, 1753, 1684, 531, 1621, 1524, 1482, 533, 2645, 18, 2691, 1170, 294, 537, 1552, 2121, 1982, 2441, 1875, 829, 626, 2445, 2133, 399, 2450, 2673, 1187, 2152, 2469, 1453, 691, 2556, 2656, 1860, 962, 2363, 413, 7, 1805, 2119]","[101, 2669, 460, 390, 2035, 443, 228, 191, 1590, 356, 1002, 2805, 601, 1161, 2776, 2410, 2460, 515, 779, 2539, 620, 2681, 2070, 491, 2107, 983, 2036, 1739, 50, 2196, 2756, 2597, 2446, 2486, 1069, 2618, 1047, 137, 2581, 2084, 2795, 433, 2577, 1446, 1956, 1191, 146, 2251, 818, 1285, 2662, 2308, 2101, 400, 1800, 775, 1009, 1093, 1873, 1753, 1684, 1524, 1482, 2050, 2297, 1105, 658, 2791, 2691, 294, 1552, 1982, 1875, 626, 2445, 2133, 2450, 127, 1187, 2469, 691, 1847, 1860, 2686, 281, 413, 1805, 2119]"
102,[785],156,5,[7],"[1870, 1264, 1086, 1315, 401]","[1264, 1315, 1086, 401]"
103,"[42, 816, 233, 545, 432, 125, 108, 161, 415, 158, 109, 523, 703, 541, 395, 640, 392, 544, 268, 715, 144]",63,38,"[15, 20, 12, 8, 13, 18, 22, 11, 14, 19, 10, 17]","[2487, 514, 872, 1356, 1722, 837, 1451, 1861, 1650, 2101, 2082, 1724, 2718, 1860, 1014, 1213, 2430, 1792, 59, 165, 1710, 1705, 2742, 658, 1663, 1956, 666, 1741, 274, 2662, 129, 2401, 1654, 1992, 186, 2581, 918, 1325, 1633, 2230, 626, 2618, 2119]","[2487, 1861, 2101, 2718, 1014, 1722, 837, 2430, 59, 1710, 2742, 658, 1956, 514, 666, 1650, 2662, 129, 2401, 872, 186, 918, 1633, 626, 2119]"
104,"[206, 338, 19, 736]",174,29,"[19, 7, 18, 12, 10, 9, 11]","[104, 2073, 658, 849, 2153, 2064, 1769, 1950, 973]","[104, 2073, 658, 2153, 849, 1769, 2064, 973]"
105,"[451, 81, 15, 118, 595, 760]",170,84,"[19, 6, 17, 13, 18, 22, 21]","[1920, 2805, 2443, 754, 570, 282, 2224, 2395, 1080, 480, 1037, 930, 2618, 659]","[1920, 282, 2395, 1080, 1037, 930, 2443, 659, 754]"
106,[13],5,31,"[15, 2, 17, 22, 16, 23, 5, 19, 20, 21, 3, 12]","[106, 2454, 2420]","[106, 2454, 2420]"
107,[673],170,67,"[9, 8, 12, 13, 7, 15, 14, 10]","[1554, 1162, 858, 982, 1248]","[1554, 1162, 858, 982, 1248]"
108,[439],170,61,"[14, 17, 12, 9, 15, 10, 11, 8]","[2734, 956, 163, 1953, 179, 259, 2731]","[2734, 163, 956, 259, 2731, 179]"
109,[683],110,17,"[19, 7, 17, 18, 20, 9]","[607, 668, 2228, 1662, 109, 2641, 2107, 1309, 2135, 1787, 2656, 568]","[668, 2228, 2107, 2135, 1787, 1662, 109, 2656, 568]"
110,[292],170,18,"[13, 5, 18, 7, 19, 8, 10]","[2296, 29, 1183, 110, 518, 1251]","[2296, 29, 1183, 110]"
111,"[340, 794, 141, 568, 364, 373, 734, 501, 79]",63,84,"[20, 19, 14, 16, 21, 18, 22, 13]","[1230, 1880, 204, 126, 1649, 309, 2178, 2460, 658, 515, 2677, 1662, 158, 202, 917, 98, 911, 1196]","[204, 1649, 2178, 658, 1230, 2677, 158, 917, 911]"
112,"[603, 225, 579, 807, 643, 614, 126, 360, 583, 95]",4,38,"[19, 15, 21, 9, 11, 20, 22, 0, 14]","[1837, 943, 2036, 1938, 478, 1409, 491, 1482, 553, 1451, 694, 1499, 2621, 2147, 2460, 1276, 2143, 921, 26, 1941, 1216]","[1837, 1938, 1409, 1482, 1451, 694, 2621, 2460, 2143, 26, 1216]"
113,"[359, 787, 597, 236, 278]",67,41,"[12, 6, 18, 17, 19, 11, 21, 7, 15, 16, 9]","[1920, 113, 613, 1040, 2646, 1667, 2318, 2403, 1039, 304, 137, 1618, 1231, 640]","[1920, 113, 613, 1667, 2403, 1039, 1618, 1231, 2646]"
114,"[608, 257, 728, 747, 452, 799, 56, 191, 92, 106, 291, 12, 246]",122,38,"[22, 23, 0, 1, 21, 2, 15, 3]","[2193, 114, 853, 1367, 1250, 2363, 177, 787, 1562, 699, 933, 117, 2670, 2031, 1112, 235, 658, 2638, 2419, 1661, 150, 2641, 2497, 1790, 1860, 1483, 1170, 2272, 1642, 1597, 708, 1433, 491, 2090]","[2193, 114, 1367, 1250, 853, 787, 699, 2670, 1112, 658, 2419, 150, 2497, 1483, 2272, 1597, 708, 2363]"
115,"[339, 738]",106,46,"[20, 4, 17, 21, 23, 6, 22]","[1691, 1721, 1207, 2450, 1655, 1607, 2516, 2400, 1553, 673, 2360, 2801]","[1207, 1691, 1721, 1655, 2516, 673, 2801]"
116,[458],87,86,"[18, 1, 2, 12, 21, 23, 0, 16, 17, 19]","[2010, 1463, 1456, 116]","[2010, 1456, 1463, 116]"
117,"[191, 221, 123, 794, 399, 225, 339, 564, 737, 310]",33,17,"[17, 21, 22, 12, 23, 19, 5, 20, 0]","[2670, 874, 2577, 114, 2482, 2788, 2754, 2410, 266, 2571, 248, 1923, 2093, 2075, 1293, 1590, 892, 1482, 911, 556]","[2670, 874, 114, 2754, 2577, 2571, 1923, 2075, 1590, 1482, 556]"
118,[157],93,48,"[17, 18, 9, 13, 21, 15, 16, 4, 12]","[1198, 1680, 1358, 1994, 260]","[1680, 1198, 1358, 1994, 260]"
119,[84],5,46,"[10, 18, 17, 12, 16, 13, 14, 11]","[1415, 1057, 2431, 726, 2575, 2115, 1793, 2564, 1599, 221, 1609, 1508, 2314, 383]","[1415, 1793, 2431, 221, 2564, 2314]"
120,[5],134,17,"[8, 9, 12, 15]","[1681, 720, 2334, 120, 1390, 1614, 906, 1191]","[720, 1681, 120, 2334, 906, 1390, 1191, 1614]"
121,"[130, 381, 720, 626]",95,67,"[15, 22, 23, 19, 11, 20, 18, 16]","[1844, 67, 1490, 2558, 1901, 781, 941, 937, 2006, 557]","[1844, 67, 781, 937, 557, 2558]"
122,"[797, 708, 166]",106,55,"[12, 15, 5, 8, 22, 6, 7, 21, 11, 10, 17, 20, 14, 1, 19, 0, 23, 18, 9, 2, 3, 16]","[2693, 2253, 1629, 122, 2444, 2301, 2188, 1322, 2534, 2445, 2387, 2569, 1222, 1654, 673, 1419, 1148, 2134, 1264, 1111, 1763]","[2693, 2253, 2444, 122, 2188, 1629, 2301, 1322, 2534, 2387, 2445, 1419, 1222, 1111, 1763]"
123,"[77, 693, 120, 596, 354, 642, 534, 595, 426]",123,38,"[13, 19, 21, 23, 18, 17, 10, 8]","[2596, 1697, 1293, 2107, 1326, 917, 1051, 2218, 1277, 1580, 2011, 659, 2398, 2193, 2662, 2491, 1847, 2035]","[1293, 2107, 917, 2218, 1580, 2596, 2398, 2193, 2491, 2035]"
124,[301],109,84,"[18, 22, 20, 21, 9, 13, 0, 15, 17, 8, 5, 12, 4, 19, 16, 10]","[1004, 124, 2626, 1790, 151, 2525, 892, 1325, 294, 2692, 1976, 1614, 1433, 2753, 340, 1880, 1946, 2715]","[1004, 124, 1790, 2626, 151, 2753, 1880, 892, 1946, 2525, 1325, 294]"
125,"[97, 119, 120, 415, 193]",11,38,"[10, 13, 12, 17, 15, 11, 14, 8]","[1302, 300, 823, 1482, 2102, 271, 1047, 2669, 1533, 2805, 2410, 2363, 2778, 758, 1693, 1641, 158, 2375, 2634, 2220, 641, 2099]","[2102, 1302, 271, 1047, 1533, 2410, 2363, 758, 1641, 2375, 823, 2220, 2099]"
126,"[596, 141]",11,84,"[9, 11, 16, 17, 12, 13, 19, 8, 14, 18]","[448, 1070, 1715, 2636, 489, 1649, 1824, 1931, 2625, 698, 1941, 852, 111, 2592, 1049, 1296, 2506, 753, 17, 2621]","[2636, 1070, 1824, 1649, 448, 489, 698, 111, 2592, 2625, 1715, 1049, 2506, 1941, 852]"
127,"[264, 158, 735, 677, 340, 715, 229, 501, 45, 315, 546, 482, 703, 515, 125, 530, 419, 152, 389, 2, 420, 537, 569, 105, 696, 593, 663, 279, 797, 579]",63,38,"[19, 15, 17, 11, 18, 14, 20, 7, 9, 8, 10, 13, 16, 21, 22]","[1590, 2442, 2167, 1312, 1105, 1519, 2135, 1482, 228, 191, 309, 2036, 2730, 1837, 1610, 101, 918, 2803, 2805, 2067, 624, 589, 837, 658, 2610, 2219, 2270, 2251, 41, 939, 32, 2483, 1809, 161, 958, 596, 679, 1748, 2113, 2677, 541, 1593, 1663, 2662, 1528, 2656, 2460, 2539, 169, 1323, 83, 953, 1670, 1322]","[2167, 2135, 1312, 2442, 2803, 2067, 1519, 658, 1482, 2610, 2251, 41, 228, 191, 2483, 1590, 309, 161, 2036, 1105, 1748, 2677, 1593, 1663, 1528, 2656, 2730, 1837, 169, 1610, 101, 1323, 918, 953]"
128,[421],54,38,"[12, 13, 9, 15, 8]","[601, 658, 1207, 589, 2052, 2445, 2191, 1263, 764, 2398, 1117]","[601, 1207, 658, 2052, 589, 2445, 1117]"
129,"[11, 386, 637, 567, 661, 545, 48, 23, 347, 794, 307, 94, 156, 116, 571]",174,56,"[8, 11, 7, 15, 16, 9, 12, 14, 18, 17, 22, 6, 13, 19]","[129, 1441, 933, 1142, 1581, 1987, 2163, 24, 2739, 741, 1005, 773, 2228, 159, 1030, 1264, 494, 1112, 304, 1860, 1670, 103, 1096, 1654, 872, 2578, 207, 428, 626, 1590, 1325, 1789, 2460, 823, 1104, 892, 1778, 2614, 1196]","[129, 1441, 933, 1142, 1581, 24, 741, 773, 1030, 494, 304, 1987, 1096, 872, 207, 626, 823, 892, 1196]"
130,[72],54,84,"[9, 10]","[130, 1815, 1028, 2662, 2374]","[130, 1815, 2662, 1028, 2374]"
131,[86],54,84,"[8, 14, 9, 13]","[2460, 974, 452, 2168, 2686, 2175, 806]","[2460, 452, 2686, 2168, 2175, 806]"
132,[397],117,84,"[10, 11, 9, 8, 3]","[764, 919, 1782, 1628, 360]","[764, 919, 1628, 1782]"
133,"[574, 620, 455, 261, 503, 231, 318, 338, 151, 133, 61, 244, 624, 724]",153,86,"[14, 19, 20, 23, 11, 12, 17, 21, 10, 15, 22, 9, 18, 16, 0]","[1981, 2452, 829, 2229, 1275, 1728, 76, 447, 730, 2645, 133, 771, 566, 1249, 1563, 1704, 1590, 390, 460, 1417, 2591, 236, 2095, 565, 2266, 1456, 2475, 2297, 524, 2168, 2066, 570, 2466, 576, 1157, 692, 427, 1453, 2520, 2673, 382, 1663]","[1981, 2452, 2229, 76, 1275, 771, 1249, 730, 2645, 1728, 1590, 460, 2591, 2095, 565, 1456, 133, 2297, 2168, 2066, 576, 1157, 2520, 829, 447]"
134,"[524, 48, 17]",156,48,"[19, 12, 11, 17, 10, 14, 9, 13]","[2698, 1422, 2675, 1776, 2582, 2586, 500, 1869, 1301, 2110, 20, 738, 252, 820, 1993, 146]","[2698, 2582, 2586, 1422, 500, 1869, 2675, 2110, 738, 820, 146]"
135,[120],110,38,"[8, 9, 12, 10]","[403, 58, 275, 2191, 870, 2375, 1161, 1173, 1693, 1617, 1083, 2228, 799]","[403, 275, 2191, 1693, 1617, 799, 58]"
136,[597],5,6,"[18, 0, 19, 23, 7, 16, 20, 1, 3, 22, 10, 14, 2, 17, 6, 8, 5, 21]","[136, 950, 530, 2189, 1873, 617, 1262, 1120, 1231, 2696, 1904, 937, 137, 1309, 1579, 2230, 1177, 80, 2314]","[136, 950, 530, 2189, 617, 1873, 1262, 1120, 1231, 937, 1309, 2696, 1177]"
137,"[58, 306, 121, 309, 328, 195, 611, 244, 597, 568, 709, 805, 187, 371, 51, 107, 392, 460, 113, 760]",72,17,"[8, 14, 19, 18, 10, 7, 9, 17, 22, 6, 16, 12, 21, 0, 15, 2]","[2704, 322, 1022, 1918, 1389, 1218, 878, 1711, 784, 1590, 1849, 832, 80, 1453, 1092, 273, 1526, 137, 725, 2019, 2277, 2368, 1046, 2036, 45, 736, 1293, 937, 2223, 1177, 2257, 1904, 356, 101, 239, 2062, 1050, 2398, 2145, 1873, 2174, 11, 390, 280, 788, 440, 2645, 2107, 165, 346, 2596, 658, 136, 950, 1579, 1231, 113, 1156, 2072, 2101, 2310, 64, 1605, 1922, 754]","[2704, 322, 1711, 1849, 80, 1590, 1218, 832, 2277, 1046, 878, 736, 937, 1177, 1904, 239, 784, 2062, 273, 1389, 2145, 2174, 11, 788, 2645, 137, 165, 346, 725, 658, 136, 1579, 113, 2019, 2072, 2310, 1605, 754]"
138,[438],174,84,"[10, 16, 15, 11]","[2651, 2040, 138, 1800, 1622]","[2651, 2040, 138, 1800]"
139,"[411, 539, 75, 36]",156,84,"[21, 14, 8, 9, 20, 18, 2, 13, 7]","[162, 1645, 139, 1569, 812, 1283, 1496, 292, 1771, 263, 1293, 737, 399, 1366, 304, 2160, 2460, 823, 2618, 2134, 610, 1207, 2777, 1029, 1894, 1969]","[162, 1645, 812, 139, 292, 263, 1283, 737, 1496, 1293, 2618, 610, 2777, 1894, 399]"
140,"[619, 621]",137,56,"[12, 10, 9, 20, 0, 15, 11]","[590, 1913, 1967, 1845, 849, 2036, 2140, 2717, 1516, 2306, 1318, 1728, 1826]","[1967, 849, 2036, 1845, 2140, 2717, 590, 1516, 1318, 1826]"
141,[740],5,46,"[18, 16, 20, 19, 14, 10, 12, 13, 15, 17, 11]","[2554, 649, 1062, 549, 717, 894, 2495, 1345, 378, 1197, 1461, 145, 2098]","[2554, 549, 1345, 717, 894, 1197, 2098, 1062, 2495]"
142,[738],155,54,"[16, 13, 14, 20, 19, 18, 17]","[283, 1608, 1820, 142, 2280, 385, 2801, 1829]","[1608, 1820, 283, 385, 142]"
143,"[709, 423, 467, 559, 58, 413, 308, 521]",33,50,"[18, 21, 15, 19, 17, 11, 13, 14]","[1387, 1035, 1136, 1521, 1243, 993, 2155, 780, 143, 1083, 878, 1595, 2209, 2000, 1561, 2233, 992, 961]","[1387, 878, 1521, 1243, 993, 1595, 2209, 1035, 2155, 780, 1136, 143, 1561, 2233, 961]"
144,[642],5,81,"[4, 3, 2, 5, 22, 21, 20, 14, 15, 19, 23, 16]","[1630, 1723, 1207, 1182, 806, 1489, 1045, 2662, 2491, 646, 1293, 2224, 1969, 1670]","[1630, 1723, 806, 2662, 646, 1207, 2224, 1969, 1182]"
145,[740],122,70,"[1, 0, 22, 3, 2, 23]","[2495, 1062, 549, 145, 1345, 894, 1461, 477, 2467, 221, 1197, 649, 2314, 141]","[1062, 549, 1345, 145, 2467, 894, 221, 1197, 649, 2314, 141, 2495]"
146,"[524, 264]",27,38,"[23, 17, 1, 19, 2, 20, 21, 4, 10, 16, 22, 0, 11, 3]","[1301, 587, 146, 1829, 2610, 20, 1822, 2219, 101, 2675, 1720, 994, 1577, 2251, 1995, 2803, 2370, 385, 252, 820, 1872, 134, 2110, 738]","[587, 1829, 146, 20, 2219, 2610, 2675, 994, 1822, 2803, 101, 2370, 252, 1301, 1872, 738]"
147,[90],155,5,"[18, 11, 20, 19, 9, 13, 10]","[2138, 1338, 1829, 1704, 2061, 923, 2782, 2328]","[2138, 1338, 1704, 2061, 1829, 2782, 2328]"
148,"[652, 380]",79,5,"[10, 2, 7, 18, 23, 19, 0, 21, 3, 13, 17, 16, 8, 11, 1]","[2171, 72, 148, 1216, 1763, 1797, 2678, 1541, 2614, 626, 64, 742, 2618, 578, 775]","[2171, 72, 148, 1216, 1797, 2678, 64, 578, 1763]"
149,"[713, 489, 533, 90, 577, 62, 36]",65,84,"[21, 7, 14, 8, 17, 23]","[423, 2726, 1855, 1283, 1327, 223, 1665, 1663, 1928, 2027, 1646, 528, 1694, 2106, 818, 1969, 2678]","[423, 1283, 223, 1663, 2726, 1646, 1694, 818, 2678]"
150,[291],5,38,"[2, 23, 3, 5, 4, 7, 8, 18, 19, 22]","[2419, 1488, 1577, 2694, 1842, 960, 1144, 114]","[2419, 1577, 2694]"
151,"[637, 301, 246, 681, 596, 792, 531, 20, 56, 189, 79, 106]",122,84,"[20, 0, 1, 23, 2, 3, 21]","[124, 1445, 2525, 77, 704, 1880, 2461, 491, 1367, 204, 2101, 699, 2312, 658, 1296, 2401, 1644, 526, 2556, 1962, 1590, 2764, 1946, 2584, 1325, 2144, 2631]","[2525, 124, 77, 1445, 704, 2101, 2312, 2401, 1880, 2556, 1590, 2461, 1946, 1325, 2144]"
152,[647],5,41,"[1, 0, 15, 20, 23, 22, 19, 10, 17, 2]","[1746, 188, 152, 97, 1177, 2398, 2662, 1811, 2396]","[1746, 188, 152, 2398, 1811, 97, 1177, 2396]"
153,"[167, 90]",156,5,"[11, 18, 15, 10, 9, 17, 19, 22]","[2138, 1663, 1829, 2094, 1665, 2627, 1401, 658]","[1663, 1829, 2138, 658, 2094]"
154,"[563, 368, 238]",54,38,"[20, 10, 18, 9, 11, 14, 19, 17, 15, 12, 13, 16, 7]","[154, 616, 460, 1006, 759, 2657, 1155, 1875, 50, 1739, 598, 2522, 626, 2215, 1232, 2460, 2217, 1456, 446, 966, 2323]","[154, 1006, 2657, 616, 460, 1155, 1875, 626, 50, 759, 1739, 598, 2522, 2460, 2217, 446, 966]"
155,[694],132,45,"[19, 21, 22, 0, 13, 15, 18, 10, 14, 12, 11, 9]","[2519, 2392, 688, 155, 388, 1351]","[2519, 688, 155, 2392, 1351]"
156,"[269, 504, 641, 185, 776, 708, 290, 377]",134,81,"[7, 11, 17, 13, 1, 8, 16, 6, 15, 2, 14, 22, 3]","[257, 2371, 2655, 156, 1784, 1429, 2281, 1535, 1677, 2298, 754, 26, 610, 1293, 1529, 910, 701]","[257, 2371, 2655, 1429, 1535, 754, 156, 610, 1784, 1529, 701]"
157,"[309, 75, 49]",54,54,"[9, 12, 15, 8, 10, 17, 16, 11]","[2205, 370, 1547, 1389, 2696, 2032, 832, 548, 157, 2336, 1442, 1871, 2062]","[370, 1547, 2205, 1389, 2696, 2032, 832, 1442, 1871, 157, 2336]"
158,"[678, 559, 436, 706, 396, 568, 528, 46, 90, 69, 34, 467, 774, 193, 616, 779, 344, 340, 82, 143, 588, 62, 22, 286]",72,12,"[15, 20, 12, 9, 19, 17, 23, 13, 0, 11, 16, 21, 18, 22, 10, 8, 6, 7]","[658, 689, 2145, 2233, 2263, 669, 1284, 158, 626, 951, 829, 2460, 1220, 89, 238, 430, 2118, 1003, 223, 540, 931, 378, 2645, 1665, 2577, 1, 125, 2479, 1161, 1850, 1309, 2672, 1293, 789, 1582, 2452, 1136, 1561, 1627, 2365, 455, 111, 2036, 740, 1751, 2459, 1457, 445, 195, 1849, 507, 1254]","[658, 2263, 689, 2145, 1284, 158, 669, 626, 951, 89, 829, 430, 2118, 223, 378, 2645, 1665, 1, 125, 2479, 1161, 1309, 1293, 2233, 1561, 455, 2036, 1220, 1751, 2459, 445, 1254, 238]"
159,[156],153,38,"[22, 21, 23, 20, 8, 13, 7]","[1030, 159, 2709, 2082, 2460, 129, 2470]","[1030, 159, 2082, 2709, 129]"
160,"[264, 23, 571, 24, 556, 644, 411, 444, 797, 188, 746, 632, 488, 663, 804, 92, 278, 638, 286]",153,84,"[15, 19, 10, 22, 6, 9, 2, 18, 21, 14, 1, 16, 12, 11, 0, 13]","[949, 2546, 2216, 160, 1869, 847, 2739, 860, 542, 1898, 2044, 2582, 1590, 2134, 2681, 1393, 2253, 815, 2478, 626, 2703, 658, 35, 392, 1822, 791, 2318, 2479, 1264, 1468, 2769, 1456, 2101, 378, 471, 1925, 269, 920, 1285, 1771, 2697, 1864]","[949, 2216, 860, 160, 1869, 847, 542, 2478, 1898, 2703, 2546, 2582, 392, 1822, 2318, 1264, 1468, 2769, 1393, 2101, 471, 2681, 920, 1285, 2253, 1864]"
161,"[536, 466, 748, 389, 493, 620, 141]",33,10,"[22, 21, 14, 19, 0, 18]","[1981, 47, 7, 2030, 1049, 127, 737, 608, 1520, 93, 953, 1532, 197, 1384, 1805]","[1981, 1049, 737, 608, 1520, 93, 197, 1805, 7]"
162,"[75, 440, 490, 36]",156,4,"[9, 23, 12, 6, 8, 7, 11, 15, 20]","[139, 162, 263, 1645, 1871, 2733, 1366, 1283, 1771, 205, 583, 2632, 3, 2160, 1151, 1219, 2787, 626, 661, 635, 101, 450]","[263, 139, 162, 1645, 1366, 1283, 205, 2160, 1219, 1871, 661, 583, 101, 2733, 450]"
163,[439],120,43,"[11, 19, 13, 12]","[2734, 108, 956, 2731, 179, 1953, 259]","[2734, 956, 2731, 179, 259]"
164,"[409, 281, 442, 397, 528]",122,38,"[18, 15, 14, 10, 8, 3, 20, 19]","[764, 1303, 1949, 2579, 2761, 658, 361, 919, 2398, 1374, 2011, 2563, 772]","[1949, 1303, 361, 919, 1374, 2579, 2563, 764, 2761, 658]"
165,"[673, 77, 107, 37, 460, 82, 787, 321, 104, 159, 583, 51, 810, 542, 392, 57, 323, 815, 778, 671]",132,36,"[7, 19, 10, 12, 8, 16, 5, 14, 23, 4, 15, 6, 18]","[1309, 2222, 1670, 1218, 1751, 462, 2421, 754, 1293, 537, 912, 415, 824, 1414, 44, 1453, 304, 400, 1270, 678, 137, 103, 1522, 2047, 517, 1554, 1162, 2747, 2492, 1600, 2417]","[1309, 2222, 1218, 462, 754, 912, 824, 44, 304, 400, 678, 103, 1522, 2047, 1162, 2492, 2417]"
166,[708],5,48,"[20, 7, 1, 0, 2, 14]","[1419, 2100, 754, 2460, 816, 2314, 1484, 1137, 303, 2675, 173, 1101]","[1419, 816, 1484, 1137, 2100, 303, 2675, 1101, 754]"
167,[563],127,86,"[10, 19, 21, 11, 22, 9, 8, 0, 12, 7, 20]","[1155, 2424, 2686, 454, 750, 50]","[2424, 454, 1155]"
168,[320],127,86,"[6, 19, 7, 8, 20, 13, 18, 9]","[1404, 2318, 363, 99, 1190, 168, 1728, 2753, 510, 83, 467, 1708, 2577, 1667]","[1404, 2318, 168, 1190]"
169,"[265, 319, 663]",153,56,"[15, 18, 14, 11, 13, 20, 22, 17, 7, 23]","[548, 1713, 2064, 169, 2258, 1710, 1532, 82, 626, 255, 127, 554, 547]","[548, 2258, 2064, 1713, 169, 1710, 626, 1532, 547]"
170,"[466, 318]",153,34,"[20, 2, 14, 21, 17, 15, 22]","[382, 1520, 1582, 93, 1724, 77, 2790, 1042, 2692, 1165, 2144, 1699, 2230, 2754, 270]","[382, 77, 1042, 1582, 2692, 1165, 2230, 2754, 93]"
171,"[75, 702, 563, 231, 87, 761, 626, 378, 339, 150]",156,56,"[17, 11, 16, 8, 15, 20, 13, 19, 22, 0, 7, 9, 18, 12, 23, 5, 4, 14, 21, 2, 10, 6]","[1777, 1545, 522, 1586, 1207, 28, 1252, 2674, 823, 1264, 1232, 1763, 193, 1663, 673, 2566, 2182, 1518, 2775, 1026, 829, 1645, 313, 1467, 850, 1148, 1052, 936, 1722, 500, 2627, 625, 1923, 2590, 1208, 1063, 1848, 2569, 2725, 1961, 899, 1871, 2320, 292, 658, 1658, 2546, 1590, 1073, 248, 2645, 724, 2527, 1789, 2076, 1906, 1025, 1222, 550, 2749, 2553, 1352, 2355]","[1777, 1252, 522, 1264, 1545, 2674, 1207, 2566, 2775, 829, 1645, 313, 850, 1052, 936, 1722, 2627, 1586, 28, 1923, 2590, 1208, 823, 1848, 2569, 2725, 1232, 1871, 1663, 1658, 2546, 1590, 1073, 248, 2645, 1518, 1789, 1906, 1025, 1222, 1352, 2355]"
172,"[497, 2, 793, 564, 269, 217]",11,84,"[8, 9, 13, 11, 14, 15]","[658, 2181, 538, 740, 960, 1105, 2446, 2461, 2281, 630, 1448, 1823, 1571, 1831, 1648]","[2181, 538, 1105, 2461, 630, 1571, 1648]"
173,"[708, 125, 339, 87, 24]",156,48,"[6, 17, 5, 18, 23, 12, 16, 19, 14, 7, 20, 21]","[1484, 1419, 1101, 2159, 2100, 662, 1550, 816, 303, 756, 500, 619, 1503, 563, 1690, 351, 775, 2230, 313, 1529, 2280, 1291, 2657, 2698, 754, 166]","[1484, 1101, 1419, 662, 1550, 500, 1503, 1690, 351, 303, 2230, 2100, 1529, 2657, 2159, 166]"
174,"[43, 527]",129,38,"[14, 15]","[713, 2329, 1304, 626, 1631, 1215, 1603, 2735, 1282, 775, 975]","[713, 626, 1631, 1603, 2735, 975]"
175,"[411, 204, 563, 87]",156,84,"[11, 13, 9, 8, 16, 20, 19, 18]","[1569, 504, 542, 1894, 812, 737, 1125, 1152, 658, 227, 1829, 1310, 1836, 1219, 1122, 1969, 2134, 2644, 750, 1611]","[1894, 812, 737, 1125, 658, 227, 1829, 1310, 1836, 1219, 1969, 2134, 542]"
176,[402],54,84,"[16, 9, 8, 10, 11, 12, 7]","[176, 630, 578, 892, 2645, 2172, 2358, 2258, 235]","[176, 630, 578, 892, 2645, 2172, 2358, 235]"
